date,open,high,low,close,highOpen,lowOpen,closeOpen,MA5
2020-06-05 11:15:00,1.0185093167701862,1.0204658385093166,1.0174636645962731,1.0182919254658385,0.0019209659714598537,-0.0010266495914136309,-0.00021344066349548996,1.0159503105590066
2020-06-05 11:00:00,1.0168012422360249,1.0186335403726707,1.0168012422360249,1.0184788819875776,0.0018020219296905893,0.0,0.0016499190617269566,1.0153354037267088
2020-06-05 10:45:00,1.01444099378882,1.0172981366459628,1.01388198757764,1.0167857142857142,0.0028164702280728537,-0.0005510485228836792,0.002311342415429296,1.012813664596274
2020-06-05 10:30:00,1.015031055900621,1.0151242236024844,1.0124844720496893,1.0144099378881988,9.178803084086695e-05,-0.0025088728429814022,-0.0006119202056050765,1.0097701863354043
2020-06-05 10:15:00,1.0149689440993788,1.0154347826086958,1.0115527950310559,1.0150490683229814,0.000458968239398061,-0.0033657670889173374,7.894253717655175e-05,1.0066149068322985
2020-06-05 10:00:00,1.0154347826086958,1.0186335403726707,1.0112422360248448,1.015,0.0031501360981127657,-0.004128819157721009,-0.00042817383857873814,1.0031863354037271
2020-06-05 09:45:00,1.004192546583851,1.0153726708074533,1.0038198757763976,1.0152795031055901,0.011133446729549856,-0.0003711148909849582,0.011040668006803811,0.999406832298137
2020-06-04 16:00:00,0.9992236024844721,1.0011180124223602,0.9970496894409938,1.001055900621118,0.0018958818958818568,-0.002175602175602198,0.0018337218337216576,0.9984000000000004
2020-06-04 15:45:00,0.9992546583850931,1.0002481366459628,0.9986645962732918,0.9991925465838509,0.00099421929388388,-0.0005905022376926361,-6.215813028331851e-05,0.999275776397516
2020-06-04 15:30:00,0.9978260869565218,0.9995034161490683,0.9962111801242235,0.9991316770186335,0.0016809835045128452,-0.0016184251478370548,0.00130843448490503,1.0004000000000004
2020-06-04 15:15:00,0.9965372670807453,0.9996583850931676,0.9964906832298137,0.997877950310559,0.0031319631643735857,-4.674571887119949e-05,0.0013453417891144959,1.0018418633540378
2020-06-04 15:00:00,0.9991583850931677,1.000527950310559,0.9964906832298137,0.9964906832298137,0.001370718834795781,-0.0026699489321757586,-0.0026699489321757586,1.0036337888198763
2020-06-04 14:45:00,1.0036024844720497,1.0039130434782608,0.9991925465838509,0.9992546583850931,0.0003094442381481599,-0.004394108181705714,-0.004332219334076126,1.0042679503105596
2020-06-04 14:30:00,1.0048757763975156,1.0049068322981365,1.0032608695652174,1.0035791925465838,3.0905213709297996e-05,-0.0016070711128967075,-0.001290292672373905,1.0041375155279508
2020-06-04 14:15:00,1.005035403726708,1.005745341614907,1.0041226708074533,1.0048447204968944,0.0007063809748060201,-0.000908159967171529,-0.00018972787337290242,1.0034760248447212
2020-06-04 14:00:00,1.0054968944099378,1.0059937888198758,1.0045652173913044,1.005248447204969,0.0004941779658400591,-0.0009265836859497778,-0.00024708898291991854,1.0031296273291932
2020-06-04 13:45:00,1.0023291925465838,1.00555900621118,1.0022360248447206,1.0054037267080747,0.003222308288148845,-9.295120061947326e-05,0.00306738962044939,1.003204161490684
2020-06-04 13:30:00,1.002950310559006,1.0040993788819876,1.002111801242236,1.0022981366459627,0.0011456881870259839,-0.0008360427310727392,-0.000650255457501081,1.0037445341614915
2020-06-04 13:15:00,1.0015683229813666,1.0038819875776397,1.0013664596273293,1.002953105590062,0.002310041704779664,-0.00020154726283316826,0.0013826142230350946,1.004483664596274
2020-06-04 13:00:00,1.0033034161490684,1.003804347826087,1.0013975155279502,1.001583850931677,0.0004992823396747781,-0.0018996253680003683,-0.0017139034809544595,1.0053588819875783
2020-06-04 12:45:00,1.0058695652173912,1.0059006211180124,1.0029192546583852,1.0033229813664597,3.087467967510804e-05,-0.0029330945691437016,-0.002531723733366076,1.0056174534161495
2020-06-04 12:30:00,1.005031055900621,1.007329192546584,1.0046894409937888,1.005776397515528,0.002286632470181349,-0.0003399048266484739,0.0007416105308697407,1.0053536645962737
2020-06-04 12:15:00,1.0066459627329192,1.0068944099378883,1.0048757763975156,1.0050000000000001,0.0002468069352750124,-0.0017584994138334364,-0.0016350959461959302,1.0060058385093174
2020-06-04 12:00:00,1.0059444099378883,1.0070496894409937,1.0054037267080747,1.0065838509316771,0.001098748094016111,-0.0005374881797364228,0.0006356623561618591,1.0065462111801247
2020-06-04 11:45:00,1.0045962732919256,1.006614906832298,1.0037267080745342,1.0059316770186335,0.0020093977989363854,-0.0008655867441573761,0.0013292939285272087,1.0073076397515532
2020-06-04 11:30:00,1.0045506211180124,1.0054347826086956,1.0026397515527952,1.0047826086956522,0.0008801562331415269,-0.0019022133131434416,0.00023093667234164172,1.0080343478260874
2020-06-04 11:15:00,1.0082919254658385,1.008664596273292,1.0043167701863354,1.004622049689441,0.00036960606153968456,-0.003942464656420341,-0.0036396956910094147,1.0088136645962738
2020-06-04 11:00:00,1.0093478260869564,1.0102484472049689,1.0079813664596273,1.0082919254658385,0.0008922802375312955,-0.001353804498323008,-0.0010461216577950516,1.0088260869565222
2020-06-04 10:45:00,1.009751552795031,1.0112422360248448,1.0088198757763975,1.0093167701863355,0.00147628713784842,-0.0009226794611550959,-0.00043058374853888193,1.0084409937888204
2020-06-04 10:30:00,1.0082298136645962,1.0101242236024845,1.0081055900621119,1.0096273291925466,0.0018789465578317177,-0.00012320961034950617,0.001386108116433249,1.0087701863354044
2020-06-04 10:15:00,1.0084472049689441,1.009472049689441,1.0075487577639752,1.0080745341614907,0.00101626016260159,-0.000890921409214096,-0.0003695491500369519,1.0094161490683236
2020-06-04 10:00:00,1.0083540372670807,1.0112142857142856,1.007608695652174,1.008416149068323,0.0028365517878590207,-0.0007391665896701038,6.159721580578648e-05,1.009606273291926
2020-06-04 09:45:00,1.0074223602484471,1.009472049689441,1.0067701863354037,1.0084021739130433,0.0020345879959309254,-0.0006473689077960421,0.0009725947162366744,1.009508881987578
2020-06-03 16:00:00,1.0113975155279504,1.0130434782608695,1.0090062111801241,1.0096273291925466,0.001627414253692283,-0.0023643565572514236,-0.0017502379709523064,1.0098629192546587
2020-06-03 15:45:00,1.0114596273291925,1.011863354037267,1.0099068322981366,1.011304347826087,0.0003991525683932906,-0.0015352021861279042,-0.0001535202186127016,1.0089188198757766
2020-06-03 15:30:00,1.0093978260869565,1.0114596273291925,1.0082608695652175,1.0114518633540373,0.0020426051938597922,-0.0011263710821990403,0.0020349135038693067,1.0080181987577643
2020-06-03 15:15:00,1.0078670807453416,1.0096273291925466,1.0069875776397517,1.0092546583850932,0.0017465085236272326,-0.0008726379920450666,0.0013767466625911329,1.007362236024845
2020-06-03 15:00:00,1.009192546583851,1.0093167701863355,1.0078571428571428,1.0078577639751551,0.00012309207287053425,-0.0013232397833580212,-0.0013226243229937928,1.0071366459627331
2020-06-03 14:45:00,1.0066770186335403,1.009223602484472,1.006552795031056,1.0091614906832298,0.002529693043344272,-0.00012339966065078034,0.0024679932130187154,1.0067577639751555
2020-06-03 14:30:00,1.0069565217391305,1.007329192546584,1.0062111801242235,1.0066770186335403,0.00037009622501837924,-0.0007401924500372026,-0.0002775721687640065,1.0063354037267083
2020-06-03 14:15:00,1.0061180124223603,1.0082298136645962,1.005776397515528,1.006972049689441,0.0020989597802263393,-0.0003395376115071791,0.0008488440287679477,1.0057577639751554
2020-06-03 14:00:00,1.0067391304347826,1.0072981366459628,1.0048757763975156,1.0062422360248446,0.0005552642132216068,-0.0018508807107381342,-0.0004935681895302801,1.005687142857143
2020-06-03 13:45:00,1.0072981366459628,1.0074534161490682,1.0056832298136646,1.0066614906832299,0.00015415446277167177,-0.0016032064128256307,-0.0006320332973639431,1.0049790683229816
2020-06-03 13:30:00,1.0045652173913044,1.0074844720496896,1.0045031055900622,1.0072670807453414,0.0029059881905586504,-6.182953596933771e-05,0.0026895848146657464,1.0040411801242237
2020-06-03 13:15:00,1.0040683229813665,1.0051242236024844,1.0035717391304348,1.004534161490683,0.0010516222820202703,-0.0004945717732207644,0.00046395100677343315,1.0041529813664598
2020-06-03 13:00:00,1.005764906832298,1.006024844720497,1.0038819875776397,1.0040683229813665,0.0002584479597897982,-0.0018721266191208397,-0.001686859264432905,1.004215093167702
2020-06-03 12:45:00,1.0031987577639752,1.00583850931677,1.0031055900621118,1.0057732919254658,0.00263133455097031,-9.287063121077299e-05,0.0025663251091230244,1.004273291925466
2020-06-03 12:30:00,1.0026086956521738,1.0032919254658386,1.0009316770186336,1.0031835403726708,0.0006814521125018125,-0.0016726551852308535,0.0005733490273820419,1.0049378881987578
2020-06-03 12:15:00,1.0051242236024844,1.0052950310559006,1.0022981366459627,1.0025776397515527,0.00016993665997211416,-0.0028116792831762716,-0.002533601112312822,1.00560248447205
2020-06-03 12:00:00,1.0043788819875776,1.0059627329192546,1.0041614906832297,1.005248447204969,0.0015769456726755227,-0.000216443523700649,0.000865774094802374,1.0054844720496896
2020-06-03 11:45:00,1.006055900621118,1.006055900621118,1.0043167701863354,1.0043478260869565,0.0,-0.0017286618305294432,-0.001697792869269965,1.0057329192546587
2020-06-03 11:30:00,1.0065217391304349,1.0072670807453414,1.0049068322981365,1.0059937888198758,0.0007405121875960763,-0.0016044430731257942,-0.0005245294662141742,1.0054782608695656
2020-06-03 11:15:00,1.0059316770186335,1.0080434782608696,1.0054347826086956,1.0065838509316771,0.0020993485844833515,-0.0004939643728196774,0.0006483282393259238,1.0057546583850936
2020-06-03 11:00:00,1.004534161490683,1.0069875776397517,1.0040372670807454,1.0059658385093166,0.0024423421752306496,-0.0004946515797933371,0.0014252148642799334,1.0058602484472055
2020-06-03 10:45:00,1.0056211180124224,1.0064906832298135,1.0038509316770186,1.004534161490683,0.0008647046107284062,-0.00176029152898316,-0.0010808807634108408,1.0066055900621123
2020-06-03 10:30:00,1.0047826086956522,1.006304347826087,1.0042236024844722,1.0056521739130435,0.0015144958892254756,-0.000556345428694982,0.0008654262224145892,1.0053881987577644
2020-06-03 10:15:00,1.0079037267080746,1.0087888198757764,1.0032919254658386,1.0048136645962733,0.0008781524904095672,-0.004575636660555604,-0.00306583062441268,1.0043291304347832
2020-06-03 10:00:00,1.0064596273291926,1.0088509316770187,1.005310559006211,1.007639751552795,0.0023759565539371863,-0.0011416934090350273,0.0011725499876573675,1.0026986956521744
2020-06-03 09:45:00,1.0082608695652175,1.0093167701863355,1.0014285714285713,1.0063664596273292,0.0010472494301729807,-0.006776319842296763,-0.0018788886835460206,1.0014005590062118
2020-06-02 16:00:00,0.9995341614906833,1.004472049689441,0.9991614906832299,1.0042236024844722,0.004940189529283767,-0.000372844492776081,0.004691626534099713,0.9996179503105594
2020-06-02 15:45:00,0.9994872670807453,1.0002484472049689,0.9980434782608696,0.9995652173913044,0.0007615706065438044,-0.0014445294776918027,7.79902987526615e-05,0.9996867701863357
2020-06-02 15:30:00,0.9997515527950311,1.000527950310559,0.9978571428571429,0.9995031055900621,0.0007765904572565319,-0.0018948807157058711,-0.0002485089463222234,0.999578136645963
2020-06-02 15:15:00,0.9999689440993789,1.000527950310559,0.9990372670807454,0.99972049689441,0.000559023572160644,-0.0009317059536010364,-0.00024845492096015054,0.9994725465838512
2020-06-02 15:00:00,0.9993478260869566,1.0005590062111802,0.9992236024844721,0.9999689440993789,0.0012119705397930502,-0.0001243046707480877,0.0006215233537398834,0.9995222981366462
2020-06-02 14:45:00,0.9998782608695652,1.0002484472049689,0.9977639751552794,0.9992857142857142,0.0003702314070532786,-0.002114543136928604,-0.0005926187287397244,0.9994353416149071
2020-06-02 14:30:00,0.9989440993788821,1.0009627329192547,0.9986645962732918,0.9999378881987578,0.0020207672697880597,-0.00027979854504767143,0.0009948392712801901,0.9989752173913047
2020-06-02 14:15:00,0.9992236024844721,0.9998447204968943,0.9982608695652174,0.9989130434782608,0.0006216006216004377,-0.0009634809634809782,-0.0003108003108003299,0.9986149689440997
2020-06-02 14:00:00,1.000217701863354,1.0006211180124223,0.9987577639751554,0.999205900621118,0.0004033283437363533,-0.0014596201261773967,-0.0010115810191632102,0.998062173913044
2020-06-02 13:45:00,0.9989130434782608,1.00027950310559,0.9984472049689441,1.0002484472049689,0.0013679465257268042,-0.0004663454064977035,0.0013368568319602758,0.9971180124223608
2020-06-02 13:30:00,0.9975776397515529,0.9990680124223603,0.9971739130434781,0.9989130434782608,0.0014939916568084133,-0.0004047070543554687,0.0013386464105595852,0.9962981366459633
2020-06-02 13:15:00,0.9971428571428571,0.9982919254658384,0.996832298136646,0.9976086956521739,0.001152360782359585,-0.0003114488600971521,0.0004671732901457837,0.9953602484472055
2020-06-02 13:00:00,0.9964596273291926,0.9972360248447205,0.9962111801242235,0.9970496894409938,0.0007791560182011104,-0.000249329925824493,0.0005921585738328794,0.9947392546583856
2020-06-02 12:45:00,0.9954968944099379,0.9964596273291926,0.9947826086956522,0.9964527950310559,0.0009670878178131836,-0.0007175167680549821,0.0009602246139446269,0.993779627329193
2020-06-02 12:30:00,0.9948136645962733,0.9959627329192546,0.9939130434782609,0.9955900621118012,0.0011550588455655486,-0.0009053163924701568,0.000780445165922572,0.9928479503105594
2020-06-02 12:15:00,0.9928881987577639,0.995,0.9927018633540372,0.9948136645962733,0.00212692752807242,-0.0001876700760063965,0.0019392574520660233,0.9929411180124227
2020-06-02 12:00:00,0.9940378881987577,0.9952484472049691,0.9924844720496894,0.9929192546583852,0.0012178197839167737,-0.0015627333399567123,-0.0011253429609202614,0.9936988819875779
2020-06-02 11:45:00,0.9916614906832298,0.9950621118012423,0.9909627329192546,0.9940683229813664,0.0034292156647823813,-0.0007046333557773066,0.002427070447676982,0.9948913043478264
2020-06-02 11:30:00,0.9908385093167702,0.9935093167701864,0.9904658385093168,0.9916630434782608,0.002695502272371142,-0.0003761165961447821,0.0008321579689702929,
2020-06-02 11:15:00,0.9952795031055901,0.9954965838509316,0.9906832298136646,0.9909782608695653,0.000218110334498256,-0.00461807289066396,-0.004321642536195602,
2020-06-02 11:00:00,0.9966770186335404,0.9974844720496895,0.9943167701863355,0.9953726708074534,0.0008101455145981262,-0.0023681176580562235,-0.0013086966005048106,
2020-06-02 10:45:00,1.0,1.0003105590062114,0.9966149068322983,0.9966459627329193,0.0003105590062113528,-0.003385093167701747,-0.003354037267080723,
